FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;TOTALENFERMEDAD;TASAx100;x_geo;y_geo;zbs_geo;Column 11;Posición;MUNICIPIO
2020-03-02;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;0;0.0;-4.6472208;40.2954901;SOTILLO DE LA ADRADA;;40.2954901,-4.6472208;CASAVIEJA/CASILLAS/NAVAHONDILLA/PIEDRALAVES/SOTILLO DE LA ADRADA/FRESNEDILLA/ADRADA (LA)/HIGUERA DE LAS DUEÑAS/SANTA MARIA DEL TIETAR
2020-03-02;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;0;0.0;-3.3925833;42.6158001;BRIVIESCA;;42.6158001,-3.3925833;BAÑUELOS DE BUREBA/BRIVIESCA/CANTABRANA/CARRIAS/CASCAJARES DE BUREBA/CASTIL DE PEONES/PIERNIGAS/QUINTANAELEZ/RUCANDIO/VALLARTA DE BUREBA/VID DE BUREBA (LA)/VILEÑA/ABAJAS/AGUAS CANDIDAS/AGUILAR DE BUREBA/ALCOCERO DE MOLA/BARRIOS DE BUREBA (LOS)/BERZOSA DE BUREBA/BUSTO DE BUREBA/FUENTEBUREBA/HORMAZAS (LAS)/LLANO DE BUREBA/NAVAS DE BUREBA/OÑA/PADRONES DE BUREBA/POZA DE LA SAL/PRADANOS DE BUREBA/QUINTANAVIDES/ROJAS/VILLANUEVA DE TEBA/ZUÑEDA/CARCEDO DE BUREBA/CUBO DE BUREBA/GRISALEÑA/MIRANDA DE EBRO/MIRAVECHE/QUINTANABUREBA/QUINTANILLA SAN GARCIA/REINOSO/RUBLACEDO DE ABAJO/SALAS DE BUREBA/SANTA MARIA RIVARREDONDA/SANTA OLALLA DE BUREBA
2020-03-02;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;0;0.0;-3.6981439;42.351365;BURGOS CENTRO B;;42.351365,-3.6981439;
2020-03-02;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;0;0.0;-3.5532281;43.0737277;ESPINOSA DE LOS MONTEROS;;43.0737277,-3.5532281;JUNTA DE TRASLALOMA/ESPINOSA DE LOS MONTEROS/MERINDAD DE MONTIJA/MERINDAD DE SOTOSCUEVA
2020-03-02;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;0;0.0;-3.6191225;42.3758528;GAMONAL ANTIGUA;;42.3758528,-3.6191225;
2020-03-02;1702;Gerencia de Burgos;170214;C.S. GARCIA LORCA;0;0.0;-3.6258658;42.352035;GARCÍA LORCA;;42.352035,-3.6258658;BURGOS
2020-03-02;1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;0;0.0;-3.6970311;42.3120645;SAN AGUSTIN;;42.3120645,-3.6970311;BURGOS
2020-03-02;1702;Gerencia de Burgos;170229;C.S. SEDANO;0;0.0;-3.7494493;42.7559832;SEDANO;;42.7559832,-3.7494493;ALTOS (LOS)/SARGENTES DE LA LORA/TUBILLA DEL AGUA/VALLE DE SEDANO/VALLE DE ZAMANZAS
2020-03-02;1703;Gerencia de León;170302;C.S. ASTORGA I;0;0.0;-6.0592017;42.472513;ASTORGA I;;42.472513,-6.0592017;ASTORGA/SAN JUSTO DE LA VEGA/VILLAOBISPO DE OTERO
2020-03-02;1703;Gerencia de León;170304;C.S. SAN EMILIANO;0;0.0;-6.03948;42.9619753;BABIA;;42.9619753,-6.03948;CABRILLANES/SAN EMILIANO/SENA DE LUNA
2020-03-02;1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;0;0.0;-5.6824618;42.9003761;CUENCA DEL BERNESGA;;42.9003761,-5.6824618;VILLAMANIN/ROBLA (LA)/POLA DE GORDON (LA)
2020-03-02;1703;Gerencia de León;170309;C.S. BAÑEZA II;0;0.0;-5.9772118;42.2458606;BAÑEZA II, LA;;42.2458606,-5.9772118;CASTRILLO DE LA VALDUERNA/CASTROCALBON/QUINTANA DEL MARCO/VALDEFUENTES DEL PARAMO/VILLAZALA/BAÑEZA (LA)/CASTROCONTRIGO/CEBRONES DEL RIO/POZUELO DEL PARAMO/QUINTANA Y CONGOSTO/SAN ESTEBAN DE NOGALES/VILLAMONTAN DE LA VALDUERNA/ALIJA DEL INFANTADO/ANTIGUA (LA)/DESTRIANA/PALACIOS DE LA VALDUERNA/REGUERAS DE ARRIBA/RIEGO DE LA VEGA/ROPERUELOS DEL PARAMO/SAN ADRIAN DEL VALLE/SAN CRISTOBAL DE LA POLANTERA/SANTA MARIA DE LA ISLA
2020-03-02;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;0;0.0;-5.3429113;42.4399063;MANSILLA DE LAS MULAS;;42.4399063,-5.3429113;BURGO RANERO (EL)/GUSENDOS DE LOS OTEROS/VALVERDE-ENRIQUE/VILLANUEVA DE LAS MANZANAS/VILLASABARIEGO/CAMPO DE VILLAVIDEL/CORBILLOS DE LOS OTEROS/MANSILLA DE LAS MULAS/SANTAS MARTAS/MANSILLA MAYOR/SANTA CRISTINA DE VALMADRIGAL/VILLAMORATIEL DE LAS MATAS/VILLATURIEL
2020-03-02;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;0;0.0;-5.5413909;42.9258494;MATALLANA DE TORIO;;42.9258494,-5.5413909;VEGACERVERA/CARMENES/MATALLANA DE TORIO
2020-03-02;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;0;0.0;-6.3377018;42.6657692;BEMBIBRE;;42.6657692,-6.3377018;IGÜEÑA/TORRE DEL BIERZO/BEMBIBRE/CASTROPODAME/FOLGOSO DE LA RIBERA/NOCEDA DEL BIERZO/VILLAGATON
2020-03-02;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;0;0.0;-6.6923743;42.6184913;CACABELOS;;42.6184913,-6.6923743;CAMPONARAYA/CARRACEDELO/SANCEDO/ARGANZA/CACABELOS
2020-03-02;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;0;0.0;-6.5098923;42.5043763;PONFERRADA I;;42.5043763,-6.5098923;CONGOSTO/MOLINASECA/PONFERRADA
2020-03-02;1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;0;0.0;-6.5770514;42.6316193;PONFERRADA II;;42.6316193,-6.5770514;CUBILLOS DEL SIL/PONFERRADA
2020-03-02;1704;Gerencia de Ponferrada;170407;C.S. PUENTE DOMINGO FLOREZ;0;0.0;-6.7140276;42.4127795;PUENTE DE DOMINGO FLOREZ;;42.4127795,-6.7140276;BENUZA/BORRENES/CARUCEDO/PUENTE DE DOMINGO FLOREZ
2020-03-02;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;0;0.0;-6.6267109;42.5980544;PONFERRADA IV;;42.5980544,-6.6267109;PONFERRADA/CABAÑAS RARAS
2020-03-02;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;0;0.0;-4.1750585;42.7876987;AGUILAR DE CAMPOO;;42.7876987,-4.1750585;BASCONCILLOS DEL TOZO/AGUILAR DE CAMPOO/BERZOSILLA/BRAÑOSERA/POMAR DE VALDIVIA/BARRUELO DE SANTULLAN/VALLE DE VALDELUCIO
2020-03-02;1705;Gerencia de Palencia;170502;C.S. BALTANAS;0;0.0;-4.1664881;41.9106172;BALTANAS;;41.9106172,-4.1664881;CEVICO NAVERO/REINOSO DE CERRATO/ANTIGÜEDAD/BALTANAS/CASTRILLO DE DON JUAN/ESPINOSA DE CERRATO/VILLACONANCIO/HERMEDES DE CERRATO/VILLAVIUDAS
2020-03-02;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;0;0.0;-4.520948;42.9015008;CERVERA DE PISUERGA;;42.9015008,-4.520948;CASTREJON DE LA PEÑA/CERVERA DE PISUERGA/MUDA/SALINAS DE PISUERGA/SAN CEBRIAN DE MUDA/TRIOLLO/DEHESA DE MONTEJO/PERNIA (LA)/POLENTINOS
2020-03-02;1705;Gerencia de Palencia;170506;C.S. GUARDO;0;0.0;-4.7793976;42.8075753;GUARDO;;42.8075753,-4.7793976;RESPENDA DE LA PEÑA/VELILLA DEL RIO CARRION/CONGOSTO DE VALDAVIA/GUARDO/FRESNO DEL RIO/MANTINOS/SANTIBAÑEZ DE LA PEÑA/VILLALBA DE GUARDO
2020-03-02;1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;0;0.0;-4.3901949;42.6433636;HERRERA DE PISUERGA;;42.6433636,-4.3901949;ALAR DEL REY/CALAHORRA DE BOEDO/SOTOBAÑADO Y PRIORATO/BASCONES DE OJEDA/COLLAZOS DE BOEDO/HERRERA DE PISUERGA/PAYO DE OJEDA/VILLAMERIEL/AGUILAR DE CAMPOO/DEHESA DE ROMANOS/MICIECES DE OJEDA/OLEA DE BOEDO/OLMOS DE OJEDA/PARAMO DE BOEDO/PRADANOS DE OJEDA/REBOLLEDO DE LA TORRE/REVILLA DE COLLAZOS/SANTIBAÑEZ DE ECLA/VID DE OJEDA (LA)
2020-03-02;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;0;0.0;-4.5383516;42.0122939;LOS JARDINILLOS;;42.0122939,-4.5383516;PALENCIA
2020-03-02;1705;Gerencia de Palencia;170515;C.S. ERAS DEL BOSQUE;0;0.0;-4.5339183;42.0278396;SAN JUANILLO;;42.0278396,-4.5339183;PALENCIA
2020-03-02;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;0;0.0;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;;41.9521254,-4.5083248;
2020-03-02;1706;Gerencia de Salamanca;170603;C.S. BEJAR;0;0.0;-5.8578389;40.3892584;BEJAR;;40.3892584,-5.8578389;
2020-03-02;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;0;0.0;-5.21837;41.0921314;CANTALAPIEDRA;;41.0921314,-5.21837;PALACIOSRUBIOS/POVEDA DE LAS CINTAS/TARAZONA DE GUAREÑA/VILLAFLORES/ZORITA DE LA FRONTERA/CANTALAPIEDRA
2020-03-02;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;0;0.0;-5.6512485;40.9831349;GARRIDO NORTE;;40.9831349,-5.6512485;SALAMANCA
2020-03-02;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;0;0.0;-5.6473268;40.5420836;GUIJUELO;;40.5420836,-5.6473268;ALDEAVIEJA DE TORMES/CESPEDOSA DE TORMES/FRESNEDOSO/GALLEGOS DE SOLMIRON/GUIJUELO/NAVA DE BEJAR/NAVAMORALES/PIZARRAL/PUENTE DEL CONGOSTO/SANTOS (LOS)/BERROCAL DE SALVATIERRA/CALZADA DE DON DIEGO/CASAFRANCA/FUENTES DE BEJAR/LEDRADA/MONTEJO/SALVATIERRA DE TORMES/SANTIBAÑEZ DE BEJAR/SORIHUELA/VALDELACASA/VALVERDE DE VALDELACASA/CABEZA DE BEJAR (LA)/FUENTERROBLE DE SALVATIERRA/GUIJO DE AVILA/PEROMINGO/PUEBLA DE SAN MEDEL/TALA (LA)
2020-03-02;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;0;0.0;-6.1369235;40.5281138;ALBERCA, LA;;40.5281138,-6.1369235;CABACO (EL)/MOGARRAZ/MONFORTE DE LA SIERRA/CASAS DEL CONDE (LAS)/SAN MARTIN DEL CASTAÑAR/SAN MIGUEL DEL ROBLEDO/ALBERCA (LA)/MAILLO (EL)/NAVA DE FRANCIA
2020-03-02;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;0;0.0;-6.0954699;41.0899495;LEDESMA;;41.0899495,-6.0954699;MONLERAS/VILLASDARDO/VILLASECO DE LOS GAMITOS/VILLASECO DE LOS REYES/MATA DE LEDESMA (LA)/DOÑINOS DE LEDESMA/ENCINA DE SAN SILVESTRE/GEJUELO DEL BARRO/LEDESMA/MANZANO (EL)/SANDO/SANTA MARIA DE SANDO/SARDON DE LOS FRAILES/VILLARMAYOR
2020-03-02;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;0;0.0;-5.4871391;41.1200652;PEDROSILLO EL RALO;;41.1200652,-5.4871391;ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA/CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA
2020-03-02;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;0;0.0;-6.576536;40.3713532;ROBLEDA;;40.3713532,-6.576536;PEÑAPARDA/AGALLAS/PAYO (EL)/HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS
2020-03-02;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;0;0.0;-5.6718137;40.9403986;SAN JOSE;;40.9403986,-5.6718137;SALAMANCA
2020-03-02;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;0;0.0;-5.5307167;40.9275702;SANTA MARTA DE TORMES;;40.9275702,-5.5307167;CALVARRASA DE ABAJO/CALVARRASA DE ARRIBA/ENCINAS DE ABAJO/MACHACON/SANTA MARTA DE TORMES/VILLAGONZALO DE TORMES/PELABRAVO
2020-03-02;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;0;0.0;-5.3715956;41.0345487;VILLORIA;;41.0345487,-5.3715956;CORDOVILLA/MORIÑIGO/VILLORUELA/ARABAYONA DE MOGICA/BABILAFUENTE/CANTALPINO/PEDROSO DE LA ARMUÑA (EL)
2020-03-02;1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;0;0.0;-4.4695964;41.1179671;NAVA DE LA ASUNCION;;41.1179671,-4.4695964;ALDEANUEVA DEL CODONAL/DOMINGO GARCIA/FUENTE DE SANTA CRUZ/NAVA DE LA ASUNCION/ORTIGOSA DE PESTAÑO/ALDEHUELA DEL CODONAL/NAVAS DE ORO/NIEVA/SANTA MARIA LA REAL DE NIEVA/SANTIUSTE DE SAN JUAN BAUTISTA/VILLEGUILLO/BERNARDOS/COCA/JUARROS DE VOLTOYA/MELQUE DE CERCOS/MIGUELAÑEZ
2020-03-02;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;0;0.0;-4.114543;40.9380492;SEGOVIA I;;40.9380492,-4.114543;SEGOVIA
2020-03-02;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;0;0.0;-4.1068163;40.9420283;SEGOVIA II;;40.9420283,-4.1068163;SEGOVIA
2020-03-02;1708;Gerencia de Soria;170801;C.S. AGREDA;0;0.0;-1.9990845;41.8696333;AGREDA;;41.8696333,-1.9990845;AGREDA/CIGUDOSA/MAGAÑA/TREVAGO/VALDELAGUA DEL CERRO/FUENTESTRUN/MATALEBRERAS/SAN FELICES/CASTILRUIZ/DEVANOS/VOZMEDIANO
2020-03-02;1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;0;0.0;-2.8636289;41.4257913;BERLANGA DE DUERO;;41.4257913,-2.8636289;BAYUBAS DE ABAJO/CALTOJAR/FUENTEPINILLA/QUINTANA REDONDA/RELLO/RIBA DE ESCALOTE (LA)/VALDERRODILLA/RETORTILLO DE SORIA/TAJUECO/ARENILLAS/BARCONES/BAYUBAS DE ARRIBA/BERLANGA DE DUERO
2020-03-02;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;0;0.0;-3.0173364;41.5822815;BURGO DE OSMA;;41.5822815,-3.0173364;BURGO DE OSMA-CIUDAD DE OSMA/CARRASCOSA DE ABAJO/NAFRIA DE UCERO/QUINTANAS DE GORMAZ/VALDEMALUQUE/TORREBLACOS/VILLANUEVA DE GORMAZ/BLACOS/FRESNO DE CARACENA/GORMAZ/RECUERDA/RIOSECO DE SORIA/UCERO/VALDENEBRO
2020-03-02;1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;0;0.0;-3.271361;41.5454658;SAN ESTEBAN DE GORMAZ;;41.5454658,-3.271361;
2020-03-02;1708;Gerencia de Soria;170808;C.S. OLVEGA;0;0.0;-1.9769546;41.7233482;OLVEGA;;41.7233482,-1.9769546;CUEVA DE AGREDA/NOVIERCAS/CIRIA/OLVEGA/PINILLA DEL CAMPO/POZALMURO/BERATON/BOROBIA/HINOJOSA DEL CAMPO/TAJAHUERCE
2020-03-02;1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;0;0.0;-2.819235;41.9661517;PINARES-COVALEDA;;41.9661517,-2.819235;MOLINOS DE DUERO/MONTENEGRO DE CAMEROS/VINUESA/SALDUERO/COVALEDA/DURUELO DE LA SIERRA
2020-03-02;1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;0;0.0;-2.293891;42.0324759;SAN PEDRO MANRIQUE;;42.0324759,-2.293891;FUENTES DE MAGAÑA/ONCALA/SAN PEDRO MANRIQUE/SANTA CRUZ DE YANGUAS/ALDEHUELAS (LAS)/CERBON/VILLAR DEL RIO/VIZMANOS/YANGUAS
2020-03-02;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;0;0.0;-2.4772902;41.7676962;SORIA NORTE;;41.7676962,-2.4772902;SORIA
2020-03-02;1709;Gerencia de Valladolid Oeste;170903;C.S. CASA DEL BARCO;0;0.0;-4.733827;41.6440203;CAMPO GRANDE;;41.6440203,-4.733827;VALLADOLID
2020-03-02;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;0;0.0;-4.7383372;41.6365797;ESPERANTO;;41.6365797,-4.7383372;VALLADOLID
2020-03-02;1709;Gerencia de Valladolid Oeste;170913;C.S. MEDINA DE RIOSECO;0;0.0;-5.0000709;41.858445;MEDINA DE RIOSECO;;41.858445,-5.0000709;MONTEALEGRE DE CAMPOS/MORAL DE LA REINA/TAMARIZ DE CAMPOS/BERRUECES/VALDENEBRO DE LOS VALLES/VALVERDE DE CAMPOS/VILLABRAGIMA/VILLALBA DE LOS ALCORES/CASTROMONTE/MEDINA DE RIOSECO/MUDARRA (LA)/VILLANUEVA DE SAN MANCIO
2020-03-02;1709;Gerencia de Valladolid Oeste;170919;C.S. PARQUE ALAMEDA-COVARESA;0;0.0;-4.7912209;41.5671132;VALLADOLID SUR;;41.5671132,-4.7912209;VALLADOLID
2020-03-02;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;0;0.0;-5.2179261;41.8799318;VILLAFRECHOS;;41.8799318,-5.2179261;BARCIAL DE LA LOMA/BOLAÑOS DE CAMPOS/PALAZUELO DE VEDIJA/TORDEHUMOS/VILLAMURIEL DE CAMPOS/CABREROS DEL MONTE/MORALES DE CAMPOS/SANTA EUFEMIA DEL ARROYO/VILLAGARCIA DE CAMPOS/VILLANUEVA DE LOS CABALLEROS/AGUILAR DE CAMPOS/POZUELO DE LA ORDEN/VILLAFRECHOS
2020-03-02;1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;0;0.0;-5.059256;42.1180914;VILLALON DE CAMPOS;;42.1180914,-5.059256;BUSTILLO DE CHAVES/GATON DE CAMPOS/SANTERVAS DE CAMPOS/VILLABARUZ DE CAMPOS/VILLACID DE CAMPOS/VILLAGOMEZ LA NUEVA/CEINOS DE CAMPOS/VILLAFRADES DE CAMPOS/VILLALON DE CAMPOS/CABEZON DE VALDERADUEY/CUENCA DE CAMPOS/FONTIHOYUELO/HERRIN DE CAMPOS/VEGA DE RUIPONCE/VILLACARRALON/VILLANUEVA DE LA CONDESA
2020-03-02;1709;Gerencia de Valladolid Oeste;170927;C.S. DELICIAS I;0;0.0;-4.7079834;41.6161785;DELICIAS I;;41.6161785,-4.7079834;VALLADOLID/CISTERNIGA
2020-03-02;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;0;0.0;-4.7052252;41.675017;BARRIO ESPAÑA;;41.675017,-4.7052252;VALLADOLID
2020-03-02;1710;Gerencia de Valladolid Este;171008;C.S. TORTOLA;0;0.0;-4.696616;41.6303261;SAN ISIDRO-PAJARILLOS;;41.6303261,-4.696616;VALLADOLID
2020-03-02;1710;Gerencia de Valladolid Este;171010;C.S. CIRCULAR;0;0.0;-4.7175863;41.6487178;PLAZA CIRCULAR;;41.6487178,-4.7175863;VALLADOLID
2020-03-02;1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;0;0.0;-4.7205359;41.664046;RONDILLA II;;41.664046,-4.7205359;VALLADOLID
2020-03-02;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;0;0.0;-4.4669681;41.6034399;TUDELA DE DUERO;;41.6034399,-4.4669681;OLIVARES DE DUERO/PARRILLA (LA)/TUDELA DE DUERO/SANTIBAÑEZ DE VALCORBA/TRASPINEDO/VILLAVAQUERIN/QUINTANILLA DE ONESIMO/SARDON DE DUERO/VILLABAÑEZ
2020-03-02;1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;0;0.0;-4.695628;41.2972206;OLMEDO;;41.2972206,-4.695628;ALMENARA DE ADAJA/HORNILLOS DE ERESMA/LLANO DE OLMEDO/ZARZA (LA)/ALCAZAREN/BOCIGAS/FUENTE-OLMEDO/PURAS/OLMEDO
2020-03-02;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;0;0.0;-4.7408543;41.6833208;VICTORIA, LA;;41.6833208,-4.7408543;VALLADOLID
2020-03-02;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;0;0.0;-4.660676;41.7859567;CIGALES;;41.7859567,-4.660676;CIGALES/CORCOS/CUBILLAS DE SANTA MARTA/SAN MARTIN DE VALVENI/TRIGUEROS DEL VALLE/VALORIA LA BUENA/FUENSALDAÑA/MUCIENTES
2020-03-02;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;0;0.0;-5.7625318;42.0547064;BENAVENTE NORTE;;42.0547064,-5.7625318;BRIME DE URZ/COOMONTE/QUINTANILLA DE URZ/QUIRUELAS DE VIDRIALES/SANTA MARIA DE LA VEGA/FRESNO DE LA POLVOROSA/MAIRE DE CASTROPONCE/MANGANESES DE LA POLVOROSA/VILLABRAZARO/VILLANAZAR/BENAVENTE/MORALES DE REY/POBLADURA DEL VALLE/SANTA CRISTINA DE LA POLVOROSA/TORRE DEL VALLE (LA)/VILLAFERRUEÑA
2020-03-02;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;0;0.0;-5.6713176;41.9561123;BENAVENTE SUR;;41.9561123,-5.6713176;BARCIAL DEL BARCO/BENAVENTE/BRETO/FRIERA DE VALVERDE/MATILLA DE ARZON/SAN CRISTOBAL DE ENTREVIÑAS/SAN MIGUEL DEL VALLE/VALDESCORRIEL/VILLAVEZA DEL AGUA/ARCOS DE LA POLVOROSA/BRETOCINO/CASTROGONZALO/MILLES DE LA POLVOROSA/VILLANUEVA DE AZOAGUE/BURGANES DE VALVERDE/FUENTES DE ROPEL/NAVIANOS DE VALVERDE/SANTA COLOMBA DE LAS MONJAS/SANTOVENIA/VILLANAZAR
2020-03-02;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;0;0.0;-5.7520988;41.4477098;ZAMORA SUR;;41.4477098,-5.7520988;ARCENILLAS/GEMA/MORALES DEL VINO/PERDIGON (EL)/VILLALAZAN/ZAMORA/CASASECA DE LAS CHANAS/MADRIDANOS/PERERUELA/VENIALBO/VILLARALBO/CAZURRA/ENTRALA/MORALEJA DEL VINO/SANZOLES
2020-03-03;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;0;0.0;-4.61;40.685;AVILA ESTACIÓN;;40.685,-4.61;AVILA
2020-03-03;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;0;0.0;-4.7146621;40.6360601;AVILA SUR-OESTE;;40.6360601,-4.7146621;AVILA
2020-03-03;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;0;0.0;-5.1468286;40.3763715;GREDOS;;40.3763715,-5.1468286;HOYOS DE MIGUEL MUÑOZ/HOYOS DEL ESPINO/NAVADIJOS/NAVARREDONDA DE GREDOS/SAN JUAN DE GREDOS/SAN MARTIN DE LA VEGA DEL ALBERCHE/GARGANTA DEL VILLAR/HOYOS DEL COLLADO/CEPEDA LA MORA/SAN MARTIN DEL PIMPOLLAR
2020-03-03;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;0;0.0;-4.3241213;40.6144359;NAVAS DEL MARQUES, LAS;;40.6144359,-4.3241213;NAVAS DEL MARQUES (LAS)/NAVALPERAL DE PINARES/PEGUERINOS
2020-03-03;1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;0;0.0;-5.020748;41.074037;MADRIGAL DE LAS ALTAS TORRES;;41.074037,-5.020748;BARROMAN/MORALEJA DE MATACABRAS/MAMBLAS/BERCIAL DE ZAPARDIEL/BLASCONUÑO DE MATACABRAS/CASTELLANOS DE ZAPARDIEL/HORCAJO DE LAS TORRES/MADRIGAL DE LAS ALTAS TORRES/RASUEROS/SAN ESTEBAN DE ZAPARDIEL
2020-03-03;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;0;0.0;-4.6472208;40.2954901;SOTILLO DE LA ADRADA;;40.2954901,-4.6472208;CASAVIEJA/CASILLAS/NAVAHONDILLA/PIEDRALAVES/SOTILLO DE LA ADRADA/FRESNEDILLA/ADRADA (LA)/HIGUERA DE LAS DUEÑAS/SANTA MARIA DEL TIETAR
2020-03-03;1701;Gerencia de Ávila;170120;C.S. MUÑANA;0;0.0;-5.0363658;40.5706538;MUÑANA;;40.5706538,-5.0363658;HIJA DE DIOS (LA)/MUÑANA/PRADOSEGAR/AMAVIDA/MENGAMUÑOZ/MUÑOGALINDO/MUÑOTELLO/NARROS DEL PUERTO/VILLANUEVA DEL CAMPILLO/POVEDA/SANTA MARIA DEL ARROYO/SOLOSANCHO/TORRE (LA)/VADILLO DE LA SIERRA/VILLATORO
2020-03-03;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;0;0.0;-3.706626;41.6526832;ARANDA SUR;;41.6526832,-3.706626;ARANDA DE DUERO
2020-03-03;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;0;0.0;-3.5966157;42.4521283;BURGOS RURAL NORTE;;42.4521283,-3.5966157;
2020-03-03;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;0;0.0;-3.6969143;42.2629834;BURGOS RURAL SUR;;42.2629834,-3.6969143;BURGOS/CARDEÑADIJO/CASTRILLO DEL VAL/CAYUELA/COGOLLOS/CUBILLO DEL CAMPO/ISAR/PALAZUELOS DE LA SIERRA/REVILLARRUZ/SARRACIN/TARDAJOS/AUSINES (LOS)/CARCEDO DE BURGOS/CARDEÑAJIMENO/CELADA DEL CAMINO/ESTEPAR/FRANDOVINEZ/HORNILLOS DEL CAMINO/IBEAS DE JUARROS/MODUBAR DE LA EMPAREDADA/QUINTANILLAS (LAS)/SAN ADRIAN DE JUARROS/TORRELARA/VILLALBILLA DE BURGOS/VILLANUEVA DE ARGAÑO/VILLAVERDE DEL MONTE/ALBILLOS/ARCOS/BUNIEL/CAVIA/MADRIGAL DEL MONTE/MERINDAD DE CUESTA-URRIA/PEDROSA DE RIO URBEL/RABE DE LAS CALZADAS/REVILLA DEL CAMPO/SALDAÑA DE BURGOS/SAN MAMES DE BURGOS/VALDORROS/VILLAGONZALO PEDERNALES/VILLAMIEL DE LA SIERRA/VILLANGOMEZ/VILLARIEZO/VILLORUEBO
